Gene ID	WKY.adrenals_replicate.2	SHR.adrenals_replicate.1	SHR.adrenals_replicate.2	SHR.adrenals_replicate.3	WKY.adrenals_replicate.1	WKY.adrenals_replicate.3
ENSRNOG00000008839	10.30056759	10.1903356	10.05899956	9.967143629	10.07364858	9.957820564
ENSRNOG00000008842	11.0034062	11.20989382	11.04487369	11.03946819	10.925991	11.26351218
ENSRNOG00000008843	12.26919084	12.18043466	12.20181937	12.24113812	12.48549987	12.13766409
ENSRNOG00000008847	9.589912682	9.576774163	9.532436981	9.510470902	9.44021125	9.671526229
ENSRNOG00000008849	8.780605443	8.779795617	9.003724498	8.877243888	8.970320391	8.991588988
ENSRNOG00000008855	9.030157136	9.150026238	9.127389608	9.097003799	8.943228993	9.225601353
ENSRNOG00000008869	7.741278617	7.971680079	7.885461861	8.054221324	7.893034334	8.24108693
ENSRNOG00000008890	9.26161547	9.295351769	9.344881215	9.34374562	9.283618902	9.267732592
ENSRNOG00000008892	8.984443737	8.874498735	9.054652652	8.906673671	8.761733432	8.971245803
ENSRNOG00000008895	11.17672036	11.40733233	11.43224499	11.30547479	11.2501437	11.64074731
ENSRNOG00000008902	11.18461607	11.29651314	10.9561651	11.05887032	11.11879301	11.65015855
ENSRNOG00000008907	11.63339091	11.64606508	11.72683512	11.54850497	11.78242711	11.53801713
ENSRNOG00000008908	9.802757616	9.834271455	10.01298546	9.895230507	9.807204372	9.805682558
ENSRNOG00000008912	10.41294189	10.49975644	10.48554317	10.17930997	10.49581804	10.51342091
ENSRNOG00000008919	10.43753752	10.44748818	10.42579417	10.39540479	10.04589105	10.38804485
ENSRNOG00000008927	10.6048415	10.42690408	10.40016335	10.31320626	10.76182856	10.43483199
ENSRNOG00000008937	9.930397068	9.579333113	9.650380682	9.785180765	9.934633386	9.730835223
ENSRNOG00000008939	7.639064641	7.771470846	7.884430364	7.62542122	7.781770254	7.674257852
ENSRNOG00000008941	11.020051	11.09346163	11.03706846	10.8548424	10.82690866	11.08522328
ENSRNOG00000008943	9.72311052	9.750474856	9.790828241	9.810887744	9.849897485	9.968424964
ENSRNOG00000008947	11.42488873	11.370345	11.40015059	11.44342832	11.51527204	11.60540465
ENSRNOG00000008965	7.424323713	7.550077817	7.242541548	7.508191016	7.499593993	7.37217623
ENSRNOG00000008979	10.19354465	10.28657746	10.33839537	10.19589157	10.20438297	10.42105526
ENSRNOG00000008988	10.60619303	10.66976122	10.50597409	10.63911376	10.47811902	10.51742029
ENSRNOG00000008992	11.31811803	11.50741592	11.48215793	11.40214702	11.52048025	11.49997702
ENSRNOG00000009005	9.921170522	10.19736419	10.10776729	9.940643071	10.1345242	9.96292248
ENSRNOG00000009008	5.76785277	5.738121552	5.80364111	5.839696088	5.867433057	5.77563523
ENSRNOG00000009019	10.27892028	10.93097857	11.24201155	11.24810004	10.66731004	10.43287558
ENSRNOG00000009029	11.48401443	11.48575067	11.43080067	11.57631083	11.60566056	11.54448566
ENSRNOG00000009031	9.73277013	9.89901639	9.872519496	9.838370606	10.03740348	9.891156476
ENSRNOG00000009033	11.21308568	11.34857531	11.34978623	11.38201547	11.21513034	11.22431374
ENSRNOG00000009050	10.19273217	10.01630602	10.16370084	10.268602	10.23000248	10.15098958
ENSRNOG00000009057	10.24796713	10.11495916	10.19382542	10.13882059	10.23840923	10.17665524
ENSRNOG00000009066	11.3395459	11.45225935	11.32515503	11.34580172	11.28393806	11.50893124
ENSRNOG00000009073	9.442565108	9.65947683	9.608899711	9.670129516	9.537800802	9.667638385
ENSRNOG00000009074	11.04869832	11.05127548	10.90518654	10.9208144	10.90121487	11.00314794
ENSRNOG00000009079	12.30096861	12.69920209	12.78209882	12.59131758	12.24646602	12.25252616
ENSRNOG00000009080	10.06728771	9.99973709	10.15530922	10.10217362	10.13356912	9.980657693
ENSRNOG00000009086	7.862979276	7.895049898	7.820993799	7.921178927	7.861204978	7.688882556
ENSRNOG00000009088	10.97083418	11.1007098	11.14032149	10.83710169	11.36511219	10.904429
ENSRNOG00000009090	13.63978144	13.53206229	13.44572523	13.64533755	13.48192279	13.4398676
ENSRNOG00000009094	11.24811115	11.34256106	11.3338363	11.26573536	10.9387452	10.89828792
ENSRNOG00000009110	10.65395751	10.56974924	10.66081473	10.67499809	10.62102681	10.82684737
ENSRNOG00000009118	10.05084479	9.973974908	9.770838074	9.813862384	9.974588367	9.784021048
ENSRNOG00000009157	9.731177302	9.638284066	9.681409289	9.624224218	9.694988385	9.665318165
ENSRNOG00000009177	6.14429731	6.133637767	6.304858263	6.245196703	6.29751446	6.088913462
ENSRNOG00000009199	10.28005422	10.11916517	10.1357002	10.02117287	10.19976737	10.06081444
ENSRNOG00000009211	6.605103905	6.508692775	6.555595497	6.579163958	6.579163095	6.582845543
ENSRNOG00000009225	11.40700149	11.3057699	11.44292311	11.29285566	11.42944483	11.25914965
ENSRNOG00000009248	9.101995347	9.108892608	8.946601175	8.563389224	9.450665137	8.831156466
ENSRNOG00000009250	9.392501114	9.521028807	9.443666354	9.453870245	9.259015378	9.436569321
ENSRNOG00000009255	10.50361781	10.6777024	10.42616544	10.27082727	10.59073292	10.28501366
ENSRNOG00000009269	10.81029156	10.95313397	10.89910827	10.71702074	10.70148543	10.99990426
ENSRNOG00000009275	9.043685103	8.935812507	9.011854482	9.192736472	9.050245522	9.139950049
ENSRNOG00000009276	8.240016802	8.209015806	8.358843551	8.147517582	8.086344389	7.986900132
ENSRNOG00000009288	6.901305627	7.104486121	7.030873107	6.801285047	6.76194362	7.027253319
ENSRNOG00000009313	9.803168883	9.725067605	9.749865432	9.738542694	9.995195229	9.760810796
ENSRNOG00000009314	6.927062763	7.154653128	6.804566907	6.901217052	6.847592399	7.204147236
ENSRNOG00000009318	10.95493995	10.97494521	10.71347406	10.89731782	10.85956507	10.69911109
ENSRNOG00000009325	10.95841031	10.72926301	10.81391693	10.87633461	10.96817722	10.79760935
ENSRNOG00000009326	9.654985153	9.75974169	9.728948699	9.667017655	9.498525501	9.901587314
ENSRNOG00000009329	12.26745718	12.48321382	12.50394036	12.49391389	12.52257532	12.01322023
ENSRNOG00000009331	11.00887622	11.10978387	11.04815823	11.06472601	10.80762703	11.08505534
ENSRNOG00000009338	8.49313001	8.110215816	8.57320021	8.75278792	8.968098251	8.668034661
ENSRNOG00000009345	6.976121951	6.927543521	7.046651698	6.97947413	7.067398337	7.013380018
ENSRNOG00000009347	10.2239916	10.48968321	10.07932154	10.0943672	10.32338958	10.49936862
ENSRNOG00000009348	11.62285011	11.68193885	11.62615168	11.65205884	11.48228754	11.75075136
ENSRNOG00000009354	10.97884318	11.04782739	11.13537638	10.39492167	10.87358063	10.90646343
ENSRNOG00000009364	12.98462804	12.75501886	12.88952401	12.60767792	12.47633127	12.22549423
ENSRNOG00000009372	9.318583301	9.48615678	9.346991466	9.429515594	9.274441196	9.518093302
ENSRNOG00000009381	11.21722091	11.01592905	11.06770105	11.1812262	10.81060543	11.0750065
ENSRNOG00000009390	9.26515182	9.399038516	9.431306273	9.177452298	9.217182115	9.319650691
ENSRNOG00000009403	8.425292385	8.555212838	8.518772229	8.511783643	8.469674433	8.654260162
ENSRNOG00000009409	10.70081179	10.55192948	10.41885595	10.55176912	10.58208037	10.6513626
ENSRNOG00000009411	8.623441965	8.855433872	8.701254781	8.601852105	8.695675306	8.696015177
ENSRNOG00000009419	8.508511936	8.424639441	8.598539882	8.495794872	8.45214603	8.39034278
ENSRNOG00000009421	13.05383009	12.90635348	12.9123895	13.07758593	12.79686421	12.87097449
ENSRNOG00000009422	11.15252541	11.12181507	11.21138491	11.22561092	11.20372011	11.24189351
ENSRNOG00000009425	10.88521829	12.37717283	11.73847672	12.28029164	10.022423	11.03751565
ENSRNOG00000009432	11.54991126	11.35535628	11.40764468	11.47974761	11.73683194	11.66074029
ENSRNOG00000009438	8.752169084	8.698577349	8.730191688	8.802470962	8.558348208	8.653229822
ENSRNOG00000009440	9.426395846	9.360579504	9.565804154	9.487485324	9.188739737	9.227925162
ENSRNOG00000009446	11.45127231	11.52506879	11.24098658	11.38313595	11.24825432	11.40723034
ENSRNOG00000009470	9.167143063	8.936493617	8.995364886	8.940149799	9.319503432	9.163830887
ENSRNOG00000009488	10.25115184	10.22654591	10.19257094	10.02842453	9.850926703	9.935430225
ENSRNOG00000009514	9.452461005	9.381517575	9.406456064	9.532835883	9.514911212	9.345758272
ENSRNOG00000009538	11.53771175	11.60091746	11.80938213	11.95589635	11.22735352	11.41224731
ENSRNOG00000009542	9.519645853	9.816915302	9.619571522	9.638979769	9.608795027	9.720397453
ENSRNOG00000009545	9.978445532	9.870183509	9.950643502	9.940760536	9.787532861	9.712269561
ENSRNOG00000009550	10.63020652	9.989467685	10.26273307	10.11735462	11.31470517	10.67100295
ENSRNOG00000009552	11.02646587	11.38637841	11.43407882	11.31756216	11.64459592	11.32024359
ENSRNOG00000009565	8.38447785	8.347222286	8.515704203	8.6204517	8.795993459	8.432812775
ENSRNOG00000009566	8.710568978	8.567707967	8.656252985	8.522728508	8.730076958	8.377516437
ENSRNOG00000009571	9.759811723	9.806088067	9.881263362	9.930714157	9.925306373	9.831837972
ENSRNOG00000009574	8.812109135	8.827037963	8.817781564	8.740760915	8.797042171	8.832578958
ENSRNOG00000009582	6.528513753	6.596420248	6.602931932	6.666311045	6.511009305	6.431889663
ENSRNOG00000009592	12.53627873	12.68336633	12.54853929	12.46537399	12.50175275	12.35133404
ENSRNOG00000009597	10.47216987	10.69614567	10.59121958	10.80783728	10.43625057	10.70039362
ENSRNOG00000009598	11.11551205	11.27659758	11.0688193	11.12375599	11.18322205	11.32224763
ENSRNOG00000009625	10.25252312	10.05839143	10.15333908	10.16164228	10.10065166	10.16166743
ENSRNOG00000009629	9.929475725	9.945642784	9.906916807	9.935098157	10.08245435	9.916139083
ENSRNOG00000009630	10.8627606	10.65480157	10.94220072	10.79486957	10.98232105	10.90617471
ENSRNOG00000009660	9.419035868	9.814506975	10.15891766	10.27665682	9.514050929	9.40934554
ENSRNOG00000009663	12.26678575	12.09339934	11.94027707	11.9684717	12.38486539	12.19964322
ENSRNOG00000009667	11.8307497	11.8394247	11.58248188	11.64252233	11.73559372	11.50799528
ENSRNOG00000009675	11.896337	11.86818118	11.75333604	11.86668951	11.84343302	11.79786428
ENSRNOG00000009683	12.47914134	12.0025069	12.43216487	12.5961632	13.10051071	12.69938065
ENSRNOG00000009686	10.44807718	10.06149663	10.2236303	10.2868614	10.56042731	10.08452223
ENSRNOG00000009694	8.029882043	8.118565843	7.99438752	8.087403423	8.013411631	8.047536084
ENSRNOG00000009700	10.0556538	9.657962233	10.11206934	9.89424782	10.21436403	10.40679011
ENSRNOG00000009705	10.83856428	10.53407574	10.54539321	10.47374928	10.55566659	10.63370396
ENSRNOG00000009712	8.689337947	8.629748397	8.762789936	9.069372032	8.645569629	8.635752619
ENSRNOG00000009715	12.98905792	14.01837644	13.95432568	13.85814426	12.7137293	12.63560607
ENSRNOG00000009718	8.951892799	8.98847019	8.752386127	8.800293516	8.638794787	8.837059566
ENSRNOG00000009723	9.814609155	9.614822189	9.683282193	9.757799304	10.02524181	9.510212561
ENSRNOG00000009726	11.210735	11.28580002	11.27077689	11.06831401	11.15423473	11.24509395
ENSRNOG00000009730	9.637114763	9.703217245	9.64623855	9.853612032	9.340351204	9.571507211
ENSRNOG00000009742	9.5762383	9.305025034	9.326476835	8.982614673	8.602413418	9.135315358
ENSRNOG00000009751	10.41478003	10.43045522	10.50290171	10.45248168	10.5950906	10.53424114
ENSRNOG00000009756	10.27377106	10.68599864	10.55627312	10.48456516	10.41416169	10.48729441
ENSRNOG00000009761	8.834253637	8.789751168	8.910460942	8.844921532	9.043637112	8.931669534
ENSRNOG00000009766	8.81875438	8.643773848	8.78047388	8.940968365	9.830177249	9.228226949
ENSRNOG00000009778	11.92687851	11.99875278	11.9334776	11.67860036	12.13251814	11.95338656
ENSRNOG00000009779	9.698585574	9.556416409	9.62936852	9.644532327	9.72933682	9.616456299
ENSRNOG00000009781	7.570023257	7.641668785	7.629122548	7.484030373	7.67805482	7.655029395
ENSRNOG00000009783	10.46105723	10.28528404	10.1279991	10.29590993	10.35570082	8.585314373
ENSRNOG00000009788	8.89110172	8.80728054	8.847392948	8.877774479	8.840900671	8.986844581
ENSRNOG00000009790	13.90273105	14.13681278	14.12915933	14.00301276	14.01875859	13.98533345
ENSRNOG00000009795	11.21623643	11.00807357	11.10984673	11.07266894	10.90350555	11.03949416
ENSRNOG00000009797	9.562769189	9.529277005	9.52766484	9.745122468	9.558085664	9.702991691
ENSRNOG00000009819	9.655270567	9.602495665	9.71424575	9.50104731	9.719492664	9.582262035
ENSRNOG00000009820	12.05302672	12.09058925	12.19557333	12.13365547	12.30559725	12.13907753
ENSRNOG00000009824	11.0319904	11.07863681	10.81124104	11.17641763	11.0515639	11.15273299
ENSRNOG00000009845	12.25523406	11.80995104	12.06890989	11.9862325	12.10185346	12.02061667
ENSRNOG00000009848	11.39583404	10.89329409	11.13950645	11.05761639	11.7075874	11.74914364
ENSRNOG00000009855	6.652970046	6.779055488	6.854511286	6.88880694	6.536801089	6.988848504
ENSRNOG00000009862	8.739483526	8.904008429	8.731301603	8.810426422	8.670484188	8.957836693
ENSRNOG00000009867	11.57799352	11.58253992	11.48040773	11.49672806	11.45624728	11.3874112
ENSRNOG00000009872	11.97760165	12.02069234	11.98465616	12.0262092	11.95573981	11.79242967
ENSRNOG00000009878	11.47614961	11.2744448	11.36558213	11.03800369	11.55232518	11.41883396
ENSRNOG00000009882	10.53711519	10.52910907	10.6171786	10.83717782	10.49502726	10.62283338
ENSRNOG00000009884	12.45194865	11.63230552	11.60784754	11.93551635	12.66888255	12.12752511
ENSRNOG00000009889	11.54558979	11.47714424	11.60573821	11.44901099	11.45467152	11.44891847
ENSRNOG00000009897	11.17558	11.18676781	11.06633039	11.10779386	11.11810717	11.04705643
ENSRNOG00000009903	7.024833989	6.888209567	6.947457041	6.8367224	6.89818444	6.778714346
ENSRNOG00000009907	8.089608718	8.248032121	7.95986403	8.00900607	7.949942836	8.342909654
ENSRNOG00000009912	9.291275637	9.228534583	9.294590971	9.238623444	9.446641628	9.44187489
ENSRNOG00000009921	9.383432432	9.748940426	9.644108774	9.381688573	9.315229758	9.802399055
ENSRNOG00000009922	9.492940552	9.692530207	9.678392359	9.483806428	9.470049426	9.662347513
ENSRNOG00000009928	10.07088024	9.900669679	9.950584142	10.19038598	10.08406967	9.722656298
ENSRNOG00000009946	10.83806773	11.07045784	11.56688753	11.75408981	10.97925925	10.9165278
ENSRNOG00000009948	11.66116883	11.73056727	11.76410746	11.66521122	11.71012902	11.81345721
ENSRNOG00000009951	10.12761441	9.865563462	9.931104886	10.03767911	9.980718311	10.15004677
ENSRNOG00000009954	8.458643714	8.530384391	8.457403479	8.376002716	8.599651292	8.557968474
ENSRNOG00000009958	7.205467242	7.326598922	7.113147177	6.807065693	7.500011153	7.576832138
ENSRNOG00000009968	8.363490136	8.439930078	8.182333152	8.251379509	8.437927489	8.237083501
ENSRNOG00000009971	7.229314945	7.260078	7.203813222	6.975329586	7.18340173	7.119496742
ENSRNOG00000009972	13.83441504	13.86020652	13.886105	13.74331141	13.67078097	13.83740611
ENSRNOG00000009974	10.62869907	10.40762786	10.17564763	10.48402437	10.53383774	10.59386344
ENSRNOG00000009980	12.67420586	12.70185033	12.92414527	12.8684165	12.66746723	12.74465135
ENSRNOG00000009987	9.104636473	9.355724567	9.221925788	9.132889426	8.894739493	8.48655852
ENSRNOG00000009990	10.92808484	10.89808482	10.98827926	10.88879036	11.07136228	10.91130656
ENSRNOG00000009992	11.10430294	10.88848204	10.87990263	11.05660122	11.45534887	11.02443855
ENSRNOG00000010008	10.91415145	11.08643114	11.16882705	10.94541974	10.75405135	10.70515644
ENSRNOG00000010031	10.5838434	10.40276583	10.42478811	10.48941232	10.4184862	10.44615175
ENSRNOG00000010034	8.616568303	8.547524182	8.708110888	8.35893127	8.641990228	8.412266374
ENSRNOG00000010038	10.30586776	10.09273778	10.28098224	10.24124178	10.54900924	10.06611186
ENSRNOG00000010041	9.67261101	9.658982647	9.672868958	9.704711339	9.546941769	9.677714808
ENSRNOG00000010048	10.95184034	10.77957141	10.71893307	10.74162846	10.80749397	10.76014352
ENSRNOG00000010053	8.130117637	8.127125257	8.30840904	8.248672663	7.966188504	8.155716539
ENSRNOG00000010063	6.291030026	6.527909043	6.481112493	6.390664469	6.30479592	6.491711201
ENSRNOG00000010079	11.34781941	10.80085794	10.53100202	10.5390046	12.38912521	11.02381306
ENSRNOG00000010083	11.48838069	11.30405802	11.29307216	11.34313066	11.49294466	11.3066529
ENSRNOG00000010084	9.955085837	9.968970466	10.03124818	9.890280894	10.30823157	10.07702748
ENSRNOG00000010116	7.864520748	7.596014507	7.73709683	7.52740626	7.896027838	7.887455777
ENSRNOG00000010119	8.706549413	8.643088996	8.523616057	8.780894266	8.657517998	8.735155076
ENSRNOG00000010128	11.26965734	11.22570928	11.26869888	11.34217536	11.321256	11.29079758
ENSRNOG00000010134	9.656224332	9.719692931	9.708186034	9.69083491	9.619251543	9.690537795
ENSRNOG00000010147	11.29837544	11.47665736	11.22635897	11.35553394	11.27084863	11.44356017
ENSRNOG00000010153	11.85740706	11.70077171	11.62475118	11.53965562	11.84130612	11.76133016
ENSRNOG00000010154	9.640765874	9.540584272	9.584011696	9.632814252	9.662833228	9.506019541
ENSRNOG00000010155	8.735091773	8.847512662	8.704168404	8.660638586	8.654287932	8.786091628
ENSRNOG00000010156	8.300374923	8.32518664	8.445698803	8.231554484	8.268311416	8.359888958
ENSRNOG00000010170	11.5424712	11.51671868	11.29604054	11.30056845	11.72574738	11.76966768
ENSRNOG00000010176	12.10143766	11.86922688	11.99828788	12.05542574	12.00326723	12.15195017
ENSRNOG00000010178	10.62264983	10.58028861	10.84114771	11.59528907	11.51577604	11.2011938
ENSRNOG00000010185	9.394489047	9.62597337	9.416063582	9.184803577	9.50008621	9.405222351
ENSRNOG00000010186	10.75498911	10.51976878	10.72925123	10.94203073	10.87430882	10.80170609
ENSRNOG00000010208	11.77545137	11.76532265	11.73230673	11.89645303	11.79045595	11.86482595
ENSRNOG00000010218	11.4861333	11.10928275	11.17592165	11.10191382	11.81245189	11.26475145
ENSRNOG00000010219	12.79418918	13.04108449	12.70971007	12.73526738	12.87745337	12.83640477
ENSRNOG00000010227	8.291926773	8.378699836	8.448482548	7.952093957	8.452895839	7.992811098
ENSRNOG00000010233	7.807369844	7.977579008	8.082757319	7.818598436	8.111061583	7.954959384
ENSRNOG00000010239	12.254679	12.17759353	12.27494667	12.11374429	12.53917891	12.38432695
ENSRNOG00000010241	8.081819775	8.203646594	8.182403944	8.172349278	8.274604941	8.059753207
ENSRNOG00000010254	9.838345145	9.955681846	9.892585852	9.890087113	9.726567957	9.793003722
ENSRNOG00000010258	11.54731128	11.47912783	11.57322761	11.66446332	11.77784812	11.65925854
ENSRNOG00000010262	9.797851867	9.585217072	9.687859239	9.83442168	9.737752365	9.752454936
ENSRNOG00000010268	6.063501223	5.882783902	5.878515125	6.046483044	5.844775999	5.918199714
ENSRNOG00000010270	11.04113903	11.12148705	11.14615385	10.94363476	11.10487334	10.97646059
ENSRNOG00000010274	8.686786947	8.190407885	8.143152884	8.198422968	8.371492556	8.406568388
ENSRNOG00000010278	8.253671064	8.375679772	7.966178273	8.047572489	7.944424319	8.299068822
ENSRNOG00000010283	7.282297075	7.5724609	7.446898476	7.377269068	7.410342062	7.506666218
ENSRNOG00000010284	11.67379987	11.39365273	11.3275336	11.38337438	11.37394533	11.39694845
